year,lyr_des,gen_cate,lyr_gen,n_lyr,n_gen,n_lyr_gen,total,p_lyrics,p_lyr_lci,p_lyr_uci,p_genre,p_gen_lci,p_gen_uci,p_lyrgen,p_lyrgen_lci,p_lyrgen_uci
2001,alcohol,gen_rock,"alcohol,gen_rock",193,1308,42,4742,4.070012652889076,3.533953737358628,4.6818168543537,27.58329818641923,26.31937698994643,28.883809842021996,3.211009174311927,2.3515699068497304,4.355309411629883
2001,other_illicit,gen_country,"other_illicit,gen_country",1559,825,276,4742,32.876423450021086,31.543278579536832,34.23750773633725,17.39772247996626,16.33497778033335,18.513761558741543,33.45454545454545,30.259257091095925,36.8060807945389
2001,other_illicit,gen_hiphop,"other_illicit,gen_hiphop",1559,1636,605,4742,32.876423450021086,31.543278579536832,34.23750773633725,34.500210881484605,33.14980763653016,35.875901784973095,36.98044009779951,34.64412070748031,39.37855413495319
2001,other_illicit,gen_rap,"other_illicit,gen_rap",1559,1109,610,4742,32.876423450021086,31.543278579536832,34.23750773633725,23.386756642766766,22.19347610102762,24.62349751368602,55.00450856627592,52.019080298017705,57.95485524553733
2001,other_illicit,gen_rock,"other_illicit,gen_rock",1559,1308,337,4742,32.876423450021086,31.543278579536832,34.23750773633725,27.58329818641923,26.31937698994643,28.883809842021996,25.76452599388379,23.43086342097007,28.242410695443233
2002,marijuana,gen_country,"marijuana,gen_country",1040,838,147,4740,21.940928270042196,20.775427945964225,23.15227847280166,17.679324894514767,16.609294958864133,18.80220804415356,17.541766109785204,15.0605095382091,20.32608385143095
2002,marijuana,gen_hiphop,"marijuana,gen_hiphop",1040,1431,343,4740,21.940928270042196,20.775427945964225,23.15227847280166,30.189873417721518,28.889016152472546,31.52307312716825,23.969252271139062,21.79523828850364,26.284846778758975
2002,marijuana,gen_rap,"marijuana,gen_rap",1040,1305,549,4740,21.940928270042196,20.775427945964225,23.15227847280166,27.531645569620256,26.26823946462582,28.831742146118806,42.06896551724138,39.379782520988186,44.80536875508815
2002,marijuana,gen_rock,"marijuana,gen_rock",1040,1612,254,4740,21.940928270042196,20.775427945964225,23.15227847280166,34.0084388185654,32.6627923526956,35.38018699766807,15.75682382133995,14.03040289764371,17.648895524400228
2002,alcohol,gen_country,"alcohol,gen_country",219,838,2,4740,4.620253164556963,4.048608296399821,5.266687378506417,17.679324894514767,16.609294958864133,18.80220804415356,0.23866348448687352,0.04134936414245996,0.9577497041196462
2002,alcohol,gen_hiphop,"alcohol,gen_hiphop",219,1431,79,4740,4.620253164556963,4.048608296399821,5.266687378506417,30.189873417721518,28.889016152472546,31.52307312716825,5.520614954577219,4.420663555023088,6.865720958254921
2002,alcohol,gen_rap,"alcohol,gen_rap",219,1305,100,4740,4.620253164556963,4.048608296399821,5.266687378506417,27.531645569620256,26.26823946462582,28.831742146118806,7.662835249042145,6.305754795615124,9.274999159677996
2002,alcohol,gen_rock,"alcohol,gen_rock",219,1612,124,4740,4.620253164556963,4.048608296399821,5.266687378506417,34.0084388185654,32.6627923526956,35.38018699766807,7.6923076923076925,6.46118950102136,9.12936493868476
2002,other_illicit,gen_country,"other_illicit,gen_country",1510,838,225,4740,31.856540084388186,30.534877681652016,33.207820418934396,17.679324894514767,16.609294958864133,18.80220804415356,26.849642004773273,23.902407194935908,30.012343501835097
2002,other_illicit,gen_hiphop,"other_illicit,gen_hiphop",1510,1431,452,4740,31.856540084388186,30.534877681652016,33.207820418934396,30.189873417721518,28.889016152472546,31.52307312716825,31.586303284416488,29.19567650171533,34.07695510540125
2002,other_illicit,gen_rap,"other_illicit,gen_rap",1510,1305,734,4740,31.856540084388186,30.534877681652016,33.207820418934396,27.531645569620256,26.26823946462582,28.831742146118806,56.24521072796935,53.50078482634314,58.952456081793805
2002,other_illicit,gen_rock,"other_illicit,gen_rock",1510,1612,370,4740,31.856540084388186,30.534877681652016,33.207820418934396,34.0084388185654,32.6627923526956,35.38018699766807,22.95285359801489,20.935741993081827,25.100507366784598
2003,marijuana,gen_country,"marijuana,gen_country",964,947,103,4829,19.962725201905158,18.849275819850835,21.124364049003592,19.61068544212052,18.505039439491465,20.76508867285455,10.876451953537487,9.000874448091247,13.076526070369393
2003,marijuana,gen_hiphop,"marijuana,gen_hiphop",964,1468,434,4829,19.962725201905158,18.849275819850835,21.124364049003592,30.399668668461377,29.108091668301316,31.722653484844223,29.56403269754768,27.252274695272625,31.984019162443182
2003,marijuana,gen_rap,"marijuana,gen_rap",964,1490,572,4829,19.962725201905158,18.849275819850835,21.124364049003592,30.85524953406502,29.557913400746827,32.18326244962551,38.38926174496644,35.91966985785477,40.91937874196604
2003,marijuana,gen_rock,"marijuana,gen_rock",964,1697,69,4829,19.962725201905158,18.849275819850835,21.124364049003592,35.141851314972044,33.797365975298014,36.51013866405592,4.065998821449617,3.1992546595609315,5.146691983503197
2003,alcohol,gen_country,"alcohol,gen_country",206,947,42,4829,4.265893559743218,3.721649731699398,4.884159853603629,19.61068544212052,18.505039439491465,20.76508867285455,4.435058078141499,3.252465417437775,6.000472262121529
2003,alcohol,gen_hiphop,"alcohol,gen_hiphop",206,1468,73,4829,4.265893559743218,3.721649731699398,4.884159853603629,30.399668668461377,29.108091668301316,31.722653484844223,4.9727520435967305,3.9431269895613683,6.244566236263565
2003,alcohol,gen_rap,"alcohol,gen_rap",206,1490,96,4829,4.265893559743218,3.721649731699398,4.884159853603629,30.85524953406502,29.557913400746827,32.18326244962551,6.442953020134229,5.274445430570408,7.841475346278573
2003,alcohol,gen_rock,"alcohol,gen_rock",206,1697,47,4829,4.265893559743218,3.721649731699398,4.884159853603629,35.141851314972044,33.797365975298014,36.51013866405592,2.769593400117855,2.0637272885872964,3.696773218201182
2003,other_illicit,gen_country,"other_illicit,gen_country",1547,947,318,4829,32.03561814040174,30.724046364373102,33.37597303163758,19.61068544212052,18.505039439491465,20.76508867285455,33.57972544878564,30.59210215464841,36.7023502657045
2003,other_illicit,gen_hiphop,"other_illicit,gen_hiphop",1547,1468,591,4829,32.03561814040174,30.724046364373102,33.37597303163758,30.399668668461377,29.108091668301316,31.722653484844223,40.25885558583106,37.74507889096122,42.82416983605163
2003,other_illicit,gen_rap,"other_illicit,gen_rap",1547,1490,781,4829,32.03561814040174,30.724046364373102,33.37597303163758,30.85524953406502,29.557913400746827,32.18326244962551,52.41610738255034,49.84378335347748,54.97584099736
2003,other_illicit,gen_rock,"other_illicit,gen_rock",1547,1697,319,4829,32.03561814040174,30.724046364373102,33.37597303163758,35.141851314972044,33.797365975298014,36.51013866405592,18.797878609310548,16.981978674934638,20.756952405716763
2004,marijuana,gen_country,"marijuana,gen_country",1074,871,56,4891,21.958699652422816,20.81078016177242,23.151020231590856,17.80821917808219,16.75143743002986,18.916010415241978,6.42939150401837,4.933719326232044,8.321066925329909
2004,marijuana,gen_hiphop,"marijuana,gen_hiphop",1074,1335,456,4891,21.958699652422816,20.81078016177242,23.151020231590856,27.295031690860768,26.054688704596735,28.5713039478401,34.157303370786515,31.62541105005089,36.78144506603033
2004,marijuana,gen_rap,"marijuana,gen_rap",1074,1639,616,4891,21.958699652422816,20.81078016177242,23.151020231590856,33.51052954406052,32.190943985468465,34.856196810799396,37.58389261744966,35.24062004300446,39.98598489665071
2004,marijuana,gen_rock,"marijuana,gen_rock",1074,1586,154,4891,21.958699652422816,20.81078016177242,23.151020231590856,32.426906563075036,31.119168539953478,33.76244206678974,9.709962168978564,8.319253869207174,11.29957006059289
2004,alcohol,gen_country,"alcohol,gen_country",182,871,31,4891,3.721120425270906,3.2164307208466294,4.299845279729774,17.80821917808219,16.75143743002986,18.916010415241978,3.5591274397244548,2.4708014471276765,5.074031157544588
2004,alcohol,gen_hiphop,"alcohol,gen_hiphop",182,1335,55,4891,3.721120425270906,3.2164307208466294,4.299845279729774,27.295031690860768,26.054688704596735,28.5713039478401,4.119850187265917,3.1460271727399585,5.366121699945017
2004,alcohol,gen_rap,"alcohol,gen_rap",182,1639,123,4891,3.721120425270906,3.2164307208466294,4.299845279729774,33.51052954406052,32.190943985468465,34.856196810799396,7.5045759609518,6.297996598802773,8.91462278995403
2004,alcohol,gen_rock,"alcohol,gen_rock",182,1586,36,4891,3.721120425270906,3.2164307208466294,4.299845279729774,32.426906563075036,31.119168539953478,33.76244206678974,2.269861286254729,1.6174987080050627,3.1626677992045624
2004,other_illicit,gen_country,"other_illicit,gen_country",1645,871,248,4891,33.633203843794725,32.31232665136128,34.979968529026166,17.80821917808219,16.75143743002986,18.916010415241978,28.473019517795638,25.520266870179665,31.618434928681882
2004,other_illicit,gen_hiphop,"other_illicit,gen_hiphop",1645,1335,395,4891,33.633203843794725,32.31232665136128,34.979968529026166,27.295031690860768,26.054688704596735,28.5713039478401,29.588014981273407,27.164509723397064,32.1304427337707
2004,other_illicit,gen_rap,"other_illicit,gen_rap",1645,1639,963,4891,33.633203843794725,32.31232665136128,34.979968529026166,33.51052954406052,32.190943985468465,34.856196810799396,58.75533862111043,56.323638536225,61.145569976525785
2004,other_illicit,gen_rock,"other_illicit,gen_rock",1645,1586,314,4891,33.633203843794725,32.31232665136128,34.979968529026166,32.426906563075036,31.119168539953478,33.76244206678974,19.798234552332914,17.880834768601638,21.863926300699386
2005,marijuana,gen_country,"marijuana,gen_country",1103,811,185,4791,23.02233354205803,21.84194665580573,24.246325784622666,16.927572531830513,15.882152010015172,18.02650645696756,22.81134401972873,19.996905708811116,25.887591123242153
2005,marijuana,gen_hiphop,"marijuana,gen_hiphop",1103,1385,422,4791,23.02233354205803,21.84194665580573,24.246325784622666,28.908369860154455,27.631702440112132,30.21910765276317,30.469314079422382,28.066832921215028,32.98144325593968
2005,marijuana,gen_rap,"marijuana,gen_rap",1103,1707,671,4791,23.02233354205803,21.84194665580573,24.246325784622666,35.6293049467752,34.27490130858919,37.0069123123927,39.3087287639133,36.98922210728489,41.67685319641674
2005,marijuana,gen_rock,"marijuana,gen_rock",1103,1616,199,4791,23.02233354205803,21.84194665580573,24.246325784622666,33.72991024838238,32.394336073878215,35.09175761082482,12.314356435643564,10.771861681830861,14.03903688372522
2005,alcohol,gen_country,"alcohol,gen_country",280,811,18,4791,5.8442913796702145,5.204880174598433,6.555564201574511,16.927572531830513,15.882152010015172,18.02650645696756,2.219482120838471,1.3605365325264467,3.5556159731835923
2005,alcohol,gen_hiphop,"alcohol,gen_hiphop",280,1385,68,4791,5.8442913796702145,5.204880174598433,6.555564201574511,28.908369860154455,27.631702440112132,30.21910765276317,4.909747292418772,3.859206866523025,6.217577221523497
2005,alcohol,gen_rap,"alcohol,gen_rap",280,1707,217,4791,5.8442913796702145,5.204880174598433,6.555564201574511,35.6293049467752,34.27490130858919,37.0069123123927,12.71236086701816,11.187733458907282,14.407532776607054
2005,alcohol,gen_rock,"alcohol,gen_rock",280,1616,91,4791,5.8442913796702145,5.204880174598433,6.555564201574511,33.72991024838238,32.394336073878215,35.09175761082482,5.631188118811881,4.580903812211679,6.897675061938853
2005,other_illicit,gen_country,"other_illicit,gen_country",1702,811,324,4791,35.524942600709664,34.171512451543705,36.90174510369344,16.927572531830513,15.882152010015172,18.02650645696756,39.95067817509248,36.57421995207742,43.42361739661164
2005,other_illicit,gen_hiphop,"other_illicit,gen_hiphop",1702,1385,640,4791,35.524942600709664,34.171512451543705,36.90174510369344,28.908369860154455,27.631702440112132,30.21910765276317,46.20938628158845,43.561948580428414,48.878081149510564
2005,other_illicit,gen_rap,"other_illicit,gen_rap",1702,1707,994,4791,35.524942600709664,34.171512451543705,36.90174510369344,35.6293049467752,34.27490130858919,37.0069123123927,58.23081429408319,55.84586354087304,60.57834049776207
2005,other_illicit,gen_rock,"other_illicit,gen_rock",1702,1616,316,4791,35.524942600709664,34.171512451543705,36.90174510369344,33.72991024838238,32.394336073878215,35.09175761082482,19.554455445544555,17.664134975092065,21.591485457054745
2006,marijuana,gen_country,"marijuana,gen_country",1113,875,172,4846,22.96739579034255,21.794693318286875,24.18329508231258,18.056128765992572,16.98849930482642,19.174844169903153,19.657142857142855,17.1050042263604,22.48027828009443
2006,marijuana,gen_hiphop,"marijuana,gen_hiphop",1113,1221,333,4846,22.96739579034255,21.794693318286875,24.18329508231258,25.19603796945935,23.98354738743094,26.4481534665799,27.27272727272727,24.80919265032653,29.881152867685014
2006,marijuana,gen_rap,"marijuana,gen_rap",1113,1754,618,4846,22.96739579034255,21.794693318286875,24.18329508231258,36.19479983491539,34.842969900394074,37.56866609427739,35.23375142531357,33.00463485114858,37.52822812794899
2006,marijuana,gen_rock,"marijuana,gen_rock",1113,1826,230,4846,22.96739579034255,21.794693318286875,24.18329508231258,37.68056128765993,36.316235711738514,39.06455033248991,12.595837897042717,11.126150456247004,14.225392390004915
2006,alcohol,gen_country,"alcohol,gen_country",173,875,41,4846,3.5699546017333885,3.073670751521044,4.141239590164014,18.056128765992572,16.98849930482642,19.174844169903153,4.685714285714285,3.4237320390716732,6.35980966283636
2006,alcohol,gen_hiphop,"alcohol,gen_hiphop",173,1221,54,4846,3.5699546017333885,3.073670751521044,4.141239590164014,25.19603796945935,23.98354738743094,26.4481534665799,4.422604422604422,3.369533904543894,5.771621627099648
2006,alcohol,gen_rap,"alcohol,gen_rap",173,1754,129,4846,3.5699546017333885,3.073670751521044,4.141239590164014,36.19479983491539,34.842969900394074,37.56866609427739,7.354618015963512,6.197729411834003,8.70222693146917
2006,alcohol,gen_rock,"alcohol,gen_rock",173,1826,23,4846,3.5699546017333885,3.073670751521044,4.141239590164014,37.68056128765993,36.316235711738514,39.06455033248991,1.2595837897042717,0.818853883908007,1.9156901451632082
2006,other_illicit,gen_country,"other_illicit,gen_country",1661,875,252,4846,34.27569129178704,32.942077727204406,35.63440689814157,18.056128765992572,16.98849930482642,19.174844169903153,28.799999999999997,25.842259107904002,31.946593614345968
2006,other_illicit,gen_hiphop,"other_illicit,gen_hiphop",1661,1221,496,4846,34.27569129178704,32.942077727204406,35.63440689814157,25.19603796945935,23.98354738743094,26.4481534665799,40.62244062244062,37.8608690190881,43.443706699326476
2006,other_illicit,gen_rap,"other_illicit,gen_rap",1661,1754,906,4846,34.27569129178704,32.942077727204406,35.63440689814157,36.19479983491539,34.842969900394074,37.56866609427739,51.653363740022805,49.285164271757715,54.01424894055742
2006,other_illicit,gen_rock,"other_illicit,gen_rock",1661,1826,475,4846,34.27569129178704,32.942077727204406,35.63440689814157,37.68056128765993,36.316235711738514,39.06455033248991,26.013143483023,24.02614146150352,28.10222727174787
2007,marijuana,gen_country,"marijuana,gen_country",1063,893,227,4648,22.870051635111878,21.67477230629922,24.11053738468187,19.212564543889847,18.09505589284715,20.381403927107847,25.41993281075028,22.61995072379128,28.43460031059461
2007,marijuana,gen_hiphop,"marijuana,gen_hiphop",1063,1185,347,4648,22.870051635111878,21.67477230629922,24.11053738468187,25.494836488812396,24.251900213273746,26.778592446856415,29.282700421940927,26.721058676109205,31.980404348738805
2007,marijuana,gen_rap,"marijuana,gen_rap",1063,1545,426,4648,22.870051635111878,21.67477230629922,24.11053738468187,33.240103270223756,31.889527303378813,34.618579423959176,27.57281553398058,25.37072698740699,29.887765720496574
2007,marijuana,gen_rock,"marijuana,gen_rock",1063,1635,298,4648,22.870051635111878,21.67477230629922,24.11053738468187,35.17641996557659,33.80572073388186,36.571793377363406,18.226299694189603,16.400887019217972,20.203097498211786
2007,alcohol,gen_country,"alcohol,gen_country",244,893,54,4648,5.249569707401033,4.634433674599595,5.939852408843951,19.212564543889847,18.09505589284715,20.381403927107847,6.047032474804031,4.614953534538008,7.869000501493304
2007,alcohol,gen_hiphop,"alcohol,gen_hiphop",244,1185,43,4648,5.249569707401033,4.634433674599595,5.939852408843951,25.494836488812396,24.251900213273746,26.778592446856415,3.6286919831223625,2.66884845143859,4.89995206030125
2007,alcohol,gen_rap,"alcohol,gen_rap",244,1545,97,4648,5.249569707401033,4.634433674599595,5.939852408843951,33.240103270223756,31.889527303378813,34.618579423959176,6.27831715210356,5.144453809209482,7.634831124660297
2007,alcohol,gen_rock,"alcohol,gen_rock",244,1635,92,4648,5.249569707401033,4.634433674599595,5.939852408843951,35.17641996557659,33.80572073388186,36.571793377363406,5.626911314984709,4.582733966730077,6.8847745191849
2007,other_illicit,gen_country,"other_illicit,gen_country",1675,893,335,4648,36.03700516351119,34.658161632559136,37.4390894388863,19.212564543889847,18.09505589284715,20.381403927107847,37.51399776035834,34.343540505080995,40.7932997894485
2007,other_illicit,gen_hiphop,"other_illicit,gen_hiphop",1675,1185,437,4648,36.03700516351119,34.658161632559136,37.4390894388863,25.494836488812396,24.251900213273746,26.778592446856415,36.87763713080169,34.13572481077232,39.705653366130676
2007,other_illicit,gen_rap,"other_illicit,gen_rap",1675,1545,851,4648,36.03700516351119,34.658161632559136,37.4390894388863,33.240103270223756,31.889527303378813,34.618579423959176,55.080906148867314,52.55862893447636,57.57765144960012
2007,other_illicit,gen_rock,"other_illicit,gen_rock",1675,1635,467,4648,36.03700516351119,34.658161632559136,37.4390894388863,35.17641996557659,33.80572073388186,36.571793377363406,28.562691131498468,26.395590785815383,30.83169159853924
2008,marijuana,gen_country,"marijuana,gen_country",736,872,65,4803,15.323755985842183,14.322658498918406,16.380843479408142,18.155319591921714,17.08059157337255,19.281431623121424,7.454128440366972,5.840319412375031,9.453330549608715
2008,marijuana,gen_hiphop,"marijuana,gen_hiphop",736,1170,268,4803,15.323755985842183,14.322658498918406,16.380843479408142,24.359775140537167,23.15639062202073,25.604492433960544,22.905982905982906,20.54802628457275,25.4444127466603
